filename,hour,minute,second
00_51_44_06168_dig_segmented.png,0,51,44
05_53_15_06169_dig_lcd.png,5,53,15
15_31_23_06170_dig_simple.png,15,31,23
01_12_27_06171_dig_simple.png,1,12,27
08_39_26_06172_dig_simple.png,8,39,26
08_37_16_06173_dig_simple.png,8,37,16
07_39_50_06174_dig_segmented.png,7,39,50
00_28_30_06175_dig_lcd.png,0,28,30
12_49_52_06176_dig_lcd.png,12,49,52
02_36_42_06177_dig_lcd.png,2,36,42
17_55_33_06178_dig_lcd.png,17,55,33
14_15_34_06179_dig_segmented.png,14,15,34
07_19_24_06180_dig_segmented.png,7,19,24
21_04_16_06181_dig_simple.png,21,4,16
20_54_43_06182_dig_lcd.png,20,54,43
17_40_28_06183_dig_simple.png,17,40,28
15_02_01_06184_dig_segmented.png,15,2,1
00_31_55_06185_dig_segmented.png,0,31,55
01_47_06_06186_dig_segmented.png,1,47,6
23_49_05_06187_dig_lcd.png,23,49,5
23_05_20_06188_dig_segmented.png,23,5,20
12_03_47_06189_dig_lcd.png,12,3,47
15_18_44_06190_dig_lcd.png,15,18,44
23_52_13_06191_dig_lcd.png,23,52,13
21_23_29_06192_dig_lcd.png,21,23,29
14_53_37_06193_dig_lcd.png,14,53,37
00_32_38_06194_dig_segmented.png,0,32,38
17_02_42_06195_dig_simple.png,17,2,42
15_14_33_06196_dig_segmented.png,15,14,33
18_28_43_06197_dig_segmented.png,18,28,43
04_07_10_06198_dig_segmented.png,4,7,10
06_28_54_06199_dig_lcd.png,6,28,54
02_51_15_06200_dig_lcd.png,2,51,15
14_19_20_06201_dig_simple.png,14,19,20
11_49_25_06202_dig_segmented.png,11,49,25
17_44_32_06203_dig_lcd.png,17,44,32
09_24_56_06204_dig_lcd.png,9,24,56
09_23_19_06205_dig_lcd.png,9,23,19
14_19_20_06206_dig_lcd.png,14,19,20
03_18_42_06207_dig_simple.png,3,18,42
17_50_47_06208_dig_lcd.png,17,50,47
22_57_39_06209_dig_simple.png,22,57,39
21_47_17_06210_dig_simple.png,21,47,17
05_39_33_06211_dig_segmented.png,5,39,33
08_40_04_06212_dig_segmented.png,8,40,4
08_13_24_06213_dig_simple.png,8,13,24
15_14_08_06214_dig_simple.png,15,14,8
07_31_35_06215_dig_simple.png,7,31,35
04_07_10_06216_dig_simple.png,4,7,10
15_37_34_06217_dig_simple.png,15,37,34
01_41_10_06218_dig_lcd.png,1,41,10
21_15_10_06219_dig_simple.png,21,15,10
02_29_53_06220_dig_simple.png,2,29,53
01_12_27_06221_dig_lcd.png,1,12,27
02_53_31_06222_dig_simple.png,2,53,31
21_53_18_06223_dig_simple.png,21,53,18
18_28_43_06224_dig_segmented.png,18,28,43
12_00_17_06225_dig_lcd.png,12,0,17
00_04_20_06226_dig_segmented.png,0,4,20
14_47_02_06227_dig_lcd.png,14,47,2
04_08_49_06228_dig_segmented.png,4,8,49
14_13_24_06229_dig_lcd.png,14,13,24
23_49_28_06230_dig_simple.png,23,49,28
09_47_10_06231_dig_segmented.png,9,47,10
06_32_17_06232_dig_lcd.png,6,32,17
02_36_42_06233_dig_segmented.png,2,36,42
08_22_04_06234_dig_lcd.png,8,22,4
09_09_45_06235_dig_lcd.png,9,9,45
16_28_50_06236_dig_segmented.png,16,28,50
11_20_01_06237_dig_simple.png,11,20,1
13_37_42_06238_dig_lcd.png,13,37,42
22_12_38_06239_dig_lcd.png,22,12,38
23_49_49_06240_dig_lcd.png,23,49,49
11_14_45_06241_dig_lcd.png,11,14,45
12_24_07_06242_dig_lcd.png,12,24,7
03_29_12_06243_dig_segmented.png,3,29,12
10_36_47_06244_dig_segmented.png,10,36,47
02_34_56_06245_dig_simple.png,2,34,56
09_47_10_06246_dig_lcd.png,9,47,10
06_43_48_06247_dig_segmented.png,6,43,48
08_47_59_06248_dig_simple.png,8,47,59
18_15_12_06249_dig_segmented.png,18,15,12
21_42_27_06250_dig_simple.png,21,42,27
02_25_38_06251_dig_simple.png,2,25,38
12_49_52_06252_dig_lcd.png,12,49,52
22_57_39_06253_dig_simple.png,22,57,39
09_47_10_06254_dig_lcd.png,9,47,10
17_46_41_06255_dig_segmented.png,17,46,41
09_42_38_06256_dig_simple.png,9,42,38
17_09_36_06257_dig_segmented.png,17,9,36
00_18_33_06258_dig_lcd.png,0,18,33
21_28_01_06259_dig_simple.png,21,28,1
01_18_51_06260_dig_segmented.png,1,18,51
11_31_18_06261_dig_segmented.png,11,31,18
02_36_42_06262_dig_segmented.png,2,36,42
10_10_27_06263_dig_lcd.png,10,10,27
21_04_16_06264_dig_segmented.png,21,4,16
19_04_46_06265_dig_segmented.png,19,4,46
11_14_45_06266_dig_lcd.png,11,14,45
13_41_26_06267_dig_lcd.png,13,41,26
21_40_08_06268_dig_lcd.png,21,40,8
06_12_22_06269_dig_segmented.png,6,12,22
16_28_50_06270_dig_simple.png,16,28,50
03_49_41_06271_dig_lcd.png,3,49,41
03_18_42_06272_dig_simple.png,3,18,42
13_01_42_06273_dig_simple.png,13,1,42
15_49_16_06274_dig_segmented.png,15,49,16
11_19_58_06275_dig_segmented.png,11,19,58
07_01_36_06276_dig_lcd.png,7,1,36
21_42_27_06277_dig_simple.png,21,42,27
02_45_39_06278_dig_segmented.png,2,45,39
22_24_30_06279_dig_simple.png,22,24,30
14_28_31_06280_dig_simple.png,14,28,31
16_28_50_06281_dig_simple.png,16,28,50
18_18_12_06282_dig_segmented.png,18,18,12
23_05_22_06283_dig_lcd.png,23,5,22
22_47_09_06284_dig_simple.png,22,47,9
16_24_47_06285_dig_segmented.png,16,24,47
20_55_15_06286_dig_segmented.png,20,55,15
07_53_31_06287_dig_simple.png,7,53,31
05_13_37_06288_dig_lcd.png,5,13,37
14_43_52_06289_dig_lcd.png,14,43,52
21_42_27_06290_dig_segmented.png,21,42,27
16_43_44_06291_dig_lcd.png,16,43,44
11_25_51_06292_dig_segmented.png,11,25,51
15_14_33_06293_dig_segmented.png,15,14,33
05_34_09_06294_dig_lcd.png,5,34,9
17_33_59_06295_dig_simple.png,17,33,59
21_15_10_06296_dig_simple.png,21,15,10
00_32_38_06297_dig_simple.png,0,32,38
07_14_16_06298_dig_lcd.png,7,14,16
21_53_18_06299_dig_lcd.png,21,53,18
07_53_26_06300_dig_lcd.png,7,53,26
11_27_45_06301_dig_lcd.png,11,27,45
18_15_12_06302_dig_lcd.png,18,15,12
02_16_00_06303_dig_segmented.png,2,16,0
05_34_09_06304_dig_segmented.png,5,34,9
05_21_54_06305_dig_simple.png,5,21,54
02_34_16_06306_dig_segmented.png,2,34,16
15_14_08_06307_dig_simple.png,15,14,8
14_54_25_06308_dig_simple.png,14,54,25
20_06_38_06309_dig_simple.png,20,6,38
14_50_52_06310_dig_lcd.png,14,50,52
04_08_49_06311_dig_segmented.png,4,8,49
01_59_20_06312_dig_lcd.png,1,59,20
03_18_42_06313_dig_lcd.png,3,18,42
08_13_24_06314_dig_lcd.png,8,13,24
07_53_53_06315_dig_simple.png,7,53,53
16_12_56_06316_dig_lcd.png,16,12,56
04_51_02_06317_dig_lcd.png,4,51,2
11_40_21_06318_dig_lcd.png,11,40,21
23_39_48_06319_dig_simple.png,23,39,48
14_47_36_06320_dig_segmented.png,14,47,36
00_51_28_06321_dig_segmented.png,0,51,28
17_09_36_06322_dig_simple.png,17,9,36
17_51_55_06323_dig_segmented.png,17,51,55
10_47_21_06324_dig_segmented.png,10,47,21
08_47_59_06325_dig_simple.png,8,47,59
20_06_38_06326_dig_lcd.png,20,6,38
19_19_22_06327_dig_lcd.png,19,19,22
17_44_32_06328_dig_segmented.png,17,44,32
22_47_17_06329_dig_segmented.png,22,47,17
10_25_14_06330_dig_simple.png,10,25,14
03_37_06_06331_dig_segmented.png,3,37,6
00_32_38_06332_dig_lcd.png,0,32,38
05_03_00_06333_dig_segmented.png,5,3,0
07_35_43_06334_dig_simple.png,7,35,43
07_39_50_06335_dig_simple.png,7,39,50
08_30_31_06336_dig_lcd.png,8,30,31
23_29_19_06337_dig_lcd.png,23,29,19
12_55_37_06338_dig_lcd.png,12,55,37
14_15_51_06339_dig_segmented.png,14,15,51
16_35_38_06340_dig_simple.png,16,35,38
07_53_53_06341_dig_segmented.png,7,53,53
12_35_28_06342_dig_segmented.png,12,35,28
18_18_23_06343_dig_simple.png,18,18,23
09_04_24_06344_dig_simple.png,9,4,24
00_32_38_06345_dig_lcd.png,0,32,38
16_07_40_06346_dig_segmented.png,16,7,40
07_30_07_06347_dig_segmented.png,7,30,7
05_27_32_06348_dig_segmented.png,5,27,32
11_32_04_06349_dig_segmented.png,11,32,4
12_13_30_06350_dig_segmented.png,12,13,30
08_40_04_06351_dig_lcd.png,8,40,4
11_37_56_06352_dig_lcd.png,11,37,56
09_18_05_06353_dig_simple.png,9,18,5
01_24_36_06354_dig_segmented.png,1,24,36
22_06_19_06355_dig_segmented.png,22,6,19
09_20_39_06356_dig_segmented.png,9,20,39
09_47_10_06357_dig_simple.png,9,47,10
04_12_04_06358_dig_simple.png,4,12,4
03_00_15_06359_dig_segmented.png,3,0,15
06_55_06_06360_dig_segmented.png,6,55,6
16_17_10_06361_dig_segmented.png,16,17,10
20_55_15_06362_dig_segmented.png,20,55,15
20_07_54_06363_dig_segmented.png,20,7,54
17_50_47_06364_dig_lcd.png,17,50,47
04_46_20_06365_dig_segmented.png,4,46,20
08_39_26_06366_dig_lcd.png,8,39,26
00_33_25_06367_dig_simple.png,0,33,25
10_10_27_06368_dig_simple.png,10,10,27
09_09_06_06369_dig_simple.png,9,9,6
04_08_19_06370_dig_lcd.png,4,8,19
03_10_31_06371_dig_simple.png,3,10,31
22_47_17_06372_dig_simple.png,22,47,17
03_52_44_06373_dig_simple.png,3,52,44
17_02_42_06374_dig_segmented.png,17,2,42
03_17_00_06375_dig_segmented.png,3,17,0
12_31_05_06376_dig_lcd.png,12,31,5
23_05_20_06377_dig_lcd.png,23,5,20
07_04_02_06378_dig_simple.png,7,4,2
05_06_46_06379_dig_lcd.png,5,6,46
23_39_48_06380_dig_lcd.png,23,39,48
02_04_41_06381_dig_simple.png,2,4,41
04_10_12_06382_dig_segmented.png,4,10,12
18_38_25_06383_dig_lcd.png,18,38,25
02_51_15_06384_dig_simple.png,2,51,15
04_58_22_06385_dig_simple.png,4,58,22
19_01_51_06386_dig_lcd.png,19,1,51
15_02_01_06387_dig_segmented.png,15,2,1
14_54_40_06388_dig_segmented.png,14,54,40
22_24_30_06389_dig_segmented.png,22,24,30
18_18_23_06390_dig_segmented.png,18,18,23
09_39_15_06391_dig_lcd.png,9,39,15
09_09_06_06392_dig_segmented.png,9,9,6
17_02_42_06393_dig_lcd.png,17,2,42
09_31_45_06394_dig_simple.png,9,31,45
23_29_19_06395_dig_simple.png,23,29,19
14_42_57_06396_dig_lcd.png,14,42,57
02_36_34_06397_dig_lcd.png,2,36,34
13_37_42_06398_dig_segmented.png,13,37,42
08_40_04_06399_dig_lcd.png,8,40,4
04_08_49_06400_dig_simple.png,4,8,49
21_37_43_06401_dig_segmented.png,21,37,43
18_38_25_06402_dig_segmented.png,18,38,25
02_50_09_06403_dig_segmented.png,2,50,9
18_38_25_06404_dig_segmented.png,18,38,25
00_04_03_06405_dig_simple.png,0,4,3
00_07_33_06406_dig_lcd.png,0,7,33
04_33_29_06407_dig_segmented.png,4,33,29
05_31_08_06408_dig_lcd.png,5,31,8
03_21_56_06409_dig_simple.png,3,21,56
11_30_47_06410_dig_lcd.png,11,30,47
08_50_39_06411_dig_segmented.png,8,50,39
18_09_10_06412_dig_simple.png,18,9,10
19_31_41_06413_dig_simple.png,19,31,41
11_31_18_06414_dig_segmented.png,11,31,18
23_49_28_06415_dig_simple.png,23,49,28
18_12_37_06416_dig_lcd.png,18,12,37
00_18_41_06417_dig_simple.png,0,18,41
13_42_00_06418_dig_segmented.png,13,42,0
23_56_12_06419_dig_simple.png,23,56,12
01_40_27_06420_dig_segmented.png,1,40,27
10_10_27_06421_dig_simple.png,10,10,27
09_09_45_06422_dig_simple.png,9,9,45
13_59_19_06423_dig_simple.png,13,59,19
10_03_25_06424_dig_segmented.png,10,3,25
16_44_25_06425_dig_segmented.png,16,44,25
23_49_49_06426_dig_segmented.png,23,49,49
06_28_54_06427_dig_lcd.png,6,28,54
00_23_21_06428_dig_simple.png,0,23,21
09_23_44_06429_dig_segmented.png,9,23,44
00_28_30_06430_dig_lcd.png,0,28,30
06_37_18_06431_dig_simple.png,6,37,18
00_51_44_06432_dig_simple.png,0,51,44
15_03_16_06433_dig_simple.png,15,3,16
05_23_16_06434_dig_lcd.png,5,23,16
05_34_09_06435_dig_simple.png,5,34,9
06_12_22_06436_dig_lcd.png,6,12,22
03_17_00_06437_dig_segmented.png,3,17,0
07_39_50_06438_dig_lcd.png,7,39,50
00_23_21_06439_dig_lcd.png,0,23,21
23_29_19_06440_dig_lcd.png,23,29,19
09_20_39_06441_dig_segmented.png,9,20,39
00_46_56_06442_dig_lcd.png,0,46,56
20_06_41_06443_dig_lcd.png,20,6,41
16_57_56_06444_dig_simple.png,16,57,56
23_42_19_06445_dig_lcd.png,23,42,19
09_47_10_06446_dig_lcd.png,9,47,10
15_18_44_06447_dig_segmented.png,15,18,44
12_55_50_06448_dig_segmented.png,12,55,50
14_15_51_06449_dig_segmented.png,14,15,51
13_37_42_06450_dig_segmented.png,13,37,42
22_47_09_06451_dig_simple.png,22,47,9
15_37_34_06452_dig_simple.png,15,37,34
04_46_20_06453_dig_segmented.png,4,46,20
18_50_41_06454_dig_simple.png,18,50,41
14_47_02_06455_dig_segmented.png,14,47,2
06_55_06_06456_dig_lcd.png,6,55,6
23_44_31_06457_dig_segmented.png,23,44,31
00_46_56_06458_dig_lcd.png,0,46,56
00_16_19_06459_dig_simple.png,0,16,19
00_37_50_06460_dig_simple.png,0,37,50
22_09_26_06461_dig_segmented.png,22,9,26
15_41_24_06462_dig_segmented.png,15,41,24
19_54_10_06463_dig_segmented.png,19,54,10
10_08_36_06464_dig_lcd.png,10,8,36
03_37_06_06465_dig_simple.png,3,37,6
14_16_23_06466_dig_segmented.png,14,16,23
08_40_04_06467_dig_segmented.png,8,40,4
18_45_16_06468_dig_simple.png,18,45,16
01_56_19_06469_dig_segmented.png,1,56,19
09_23_44_06470_dig_segmented.png,9,23,44
15_32_42_06471_dig_segmented.png,15,32,42
07_37_43_06472_dig_simple.png,7,37,43
09_36_41_06473_dig_segmented.png,9,36,41
02_04_41_06474_dig_segmented.png,2,4,41
03_10_31_06475_dig_segmented.png,3,10,31
03_29_12_06476_dig_segmented.png,3,29,12
12_24_07_06477_dig_segmented.png,12,24,7
09_42_38_06478_dig_lcd.png,9,42,38
09_09_06_06479_dig_segmented.png,9,9,6
01_41_10_06480_dig_segmented.png,1,41,10
00_23_21_06481_dig_simple.png,0,23,21
11_31_18_06482_dig_lcd.png,11,31,18
07_35_43_06483_dig_segmented.png,7,35,43
12_12_47_06484_dig_simple.png,12,12,47
11_02_54_06485_dig_simple.png,11,2,54
10_47_21_06486_dig_segmented.png,10,47,21
18_45_16_06487_dig_lcd.png,18,45,16
13_45_41_06488_dig_lcd.png,13,45,41
10_10_27_06489_dig_lcd.png,10,10,27
05_27_32_06490_dig_segmented.png,5,27,32
05_53_15_06491_dig_lcd.png,5,53,15
01_26_54_06492_dig_simple.png,1,26,54
09_39_15_06493_dig_segmented.png,9,39,15
03_12_55_06494_dig_lcd.png,3,12,55
13_33_01_06495_dig_lcd.png,13,33,1
18_08_34_06496_dig_segmented.png,18,8,34
17_34_15_06497_dig_segmented.png,17,34,15
05_34_09_06498_dig_segmented.png,5,34,9
12_19_40_06499_dig_simple.png,12,19,40
13_41_26_06500_dig_segmented.png,13,41,26
12_00_17_06501_dig_segmented.png,12,0,17
01_40_27_06502_dig_simple.png,1,40,27
09_18_05_06503_dig_segmented.png,9,18,5
14_47_36_06504_dig_simple.png,14,47,36
14_10_37_06505_dig_segmented.png,14,10,37
13_49_04_06506_dig_segmented.png,13,49,4
15_03_16_06507_dig_lcd.png,15,3,16
04_22_09_06508_dig_segmented.png,4,22,9
17_02_42_06509_dig_lcd.png,17,2,42
20_45_07_06510_dig_lcd.png,20,45,7
18_15_12_06511_dig_simple.png,18,15,12
12_24_07_06512_dig_lcd.png,12,24,7
18_01_22_06513_dig_lcd.png,18,1,22
02_50_55_06514_dig_segmented.png,2,50,55
08_13_24_06515_dig_segmented.png,8,13,24
14_28_31_06516_dig_segmented.png,14,28,31
00_28_30_06517_dig_segmented.png,0,28,30
17_46_41_06518_dig_lcd.png,17,46,41
14_47_02_06519_dig_lcd.png,14,47,2
00_15_13_06520_dig_simple.png,0,15,13
11_20_01_06521_dig_segmented.png,11,20,1
16_14_11_06522_dig_lcd.png,16,14,11
05_11_01_06523_dig_simple.png,5,11,1
21_22_59_06524_dig_lcd.png,21,22,59
04_08_19_06525_dig_segmented.png,4,8,19
09_31_45_06526_dig_lcd.png,9,31,45
02_57_38_06527_dig_segmented.png,2,57,38
00_13_06_06528_dig_simple.png,0,13,6
15_14_33_06529_dig_simple.png,15,14,33
07_39_50_06530_dig_segmented.png,7,39,50
03_42_31_06531_dig_segmented.png,3,42,31
02_25_38_06532_dig_simple.png,2,25,38
01_12_27_06533_dig_segmented.png,1,12,27
21_18_02_06534_dig_segmented.png,21,18,2
04_12_04_06535_dig_segmented.png,4,12,4
01_40_27_06536_dig_lcd.png,1,40,27
22_59_32_06537_dig_simple.png,22,59,32
04_37_14_06538_dig_segmented.png,4,37,14
00_04_03_06539_dig_lcd.png,0,4,3
04_04_05_06540_dig_simple.png,4,4,5
19_54_10_06541_dig_simple.png,19,54,10
11_31_18_06542_dig_segmented.png,11,31,18
07_53_53_06543_dig_lcd.png,7,53,53
02_54_31_06544_dig_segmented.png,2,54,31
00_04_22_06545_dig_simple.png,0,4,22
17_46_41_06546_dig_segmented.png,17,46,41
02_56_16_06547_dig_simple.png,2,56,16
14_03_12_06548_dig_lcd.png,14,3,12
22_40_44_06549_dig_simple.png,22,40,44
11_49_25_06550_dig_lcd.png,11,49,25
05_27_32_06551_dig_segmented.png,5,27,32
02_16_00_06552_dig_segmented.png,2,16,0
19_12_53_06553_dig_lcd.png,19,12,53
05_13_37_06554_dig_segmented.png,5,13,37
23_49_05_06555_dig_segmented.png,23,49,5
17_37_04_06556_dig_simple.png,17,37,4
21_18_02_06557_dig_simple.png,21,18,2
12_55_50_06558_dig_segmented.png,12,55,50
22_36_21_06559_dig_simple.png,22,36,21
21_15_10_06560_dig_simple.png,21,15,10
21_22_59_06561_dig_simple.png,21,22,59
00_28_30_06562_dig_simple.png,0,28,30
15_03_16_06563_dig_lcd.png,15,3,16
11_31_18_06564_dig_lcd.png,11,31,18
17_22_45_06565_dig_lcd.png,17,22,45
19_05_53_06566_dig_simple.png,19,5,53
11_22_48_06567_dig_lcd.png,11,22,48
06_33_33_06568_dig_segmented.png,6,33,33
22_51_43_06569_dig_segmented.png,22,51,43
12_19_40_06570_dig_simple.png,12,19,40
03_29_12_06571_dig_simple.png,3,29,12
21_11_07_06572_dig_lcd.png,21,11,7
07_19_24_06573_dig_simple.png,7,19,24
02_36_30_06574_dig_simple.png,2,36,30
14_54_40_06575_dig_simple.png,14,54,40
23_05_20_06576_dig_simple.png,23,5,20
04_08_49_06577_dig_simple.png,4,8,49
00_28_30_06578_dig_lcd.png,0,28,30
09_43_20_06579_dig_simple.png,9,43,20
08_50_39_06580_dig_segmented.png,8,50,39
13_38_53_06581_dig_segmented.png,13,38,53
01_47_06_06582_dig_simple.png,1,47,6
16_17_10_06583_dig_segmented.png,16,17,10
09_42_38_06584_dig_simple.png,9,42,38
00_07_33_06585_dig_simple.png,0,7,33
18_01_22_06586_dig_segmented.png,18,1,22
22_40_44_06587_dig_simple.png,22,40,44
01_40_27_06588_dig_lcd.png,1,40,27
10_46_50_06589_dig_lcd.png,10,46,50
16_14_11_06590_dig_segmented.png,16,14,11
21_37_43_06591_dig_segmented.png,21,37,43
08_36_49_06592_dig_lcd.png,8,36,49
18_38_25_06593_dig_lcd.png,18,38,25
07_39_50_06594_dig_simple.png,7,39,50
01_12_27_06595_dig_simple.png,1,12,27
00_08_23_06596_dig_lcd.png,0,8,23
06_28_54_06597_dig_lcd.png,6,28,54
17_14_56_06598_dig_lcd.png,17,14,56
00_23_21_06599_dig_simple.png,0,23,21
03_49_41_06600_dig_segmented.png,3,49,41
16_46_15_06601_dig_lcd.png,16,46,15
23_49_28_06602_dig_lcd.png,23,49,28
22_25_13_06603_dig_lcd.png,22,25,13
01_56_19_06604_dig_lcd.png,1,56,19
16_17_10_06605_dig_simple.png,16,17,10
09_31_45_06606_dig_lcd.png,9,31,45
02_45_39_06607_dig_segmented.png,2,45,39
07_44_16_06608_dig_lcd.png,7,44,16
07_31_35_06609_dig_lcd.png,7,31,35
12_08_40_06610_dig_segmented.png,12,8,40
03_48_59_06611_dig_lcd.png,3,48,59
07_53_26_06612_dig_segmented.png,7,53,26
11_30_47_06613_dig_segmented.png,11,30,47
12_55_50_06614_dig_simple.png,12,55,50
02_29_53_06615_dig_lcd.png,2,29,53
02_45_39_06616_dig_segmented.png,2,45,39
12_03_47_06617_dig_segmented.png,12,3,47
08_36_49_06618_dig_lcd.png,8,36,49
09_23_44_06619_dig_lcd.png,9,23,44
09_57_20_06620_dig_simple.png,9,57,20
06_32_17_06621_dig_lcd.png,6,32,17
05_23_16_06622_dig_lcd.png,5,23,16
12_34_14_06623_dig_lcd.png,12,34,14
12_29_08_06624_dig_lcd.png,12,29,8
10_47_42_06625_dig_simple.png,10,47,42
13_49_04_06626_dig_lcd.png,13,49,4
18_15_12_06627_dig_simple.png,18,15,12
18_52_32_06628_dig_segmented.png,18,52,32
18_52_32_06629_dig_lcd.png,18,52,32
04_46_20_06630_dig_simple.png,4,46,20
12_40_58_06631_dig_lcd.png,12,40,58
14_43_52_06632_dig_simple.png,14,43,52
20_45_06_06633_dig_simple.png,20,45,6
09_18_05_06634_dig_segmented.png,9,18,5
09_23_19_06635_dig_lcd.png,9,23,19
04_09_44_06636_dig_simple.png,4,9,44
23_54_03_06637_dig_segmented.png,23,54,3
03_12_53_06638_dig_lcd.png,3,12,53
14_10_37_06639_dig_lcd.png,14,10,37
07_53_31_06640_dig_segmented.png,7,53,31
05_53_15_06641_dig_lcd.png,5,53,15
23_52_07_06642_dig_simple.png,23,52,7
00_04_03_06643_dig_simple.png,0,4,3
05_27_42_06644_dig_simple.png,5,27,42
21_37_43_06645_dig_simple.png,21,37,43
09_23_19_06646_dig_simple.png,9,23,19
08_01_35_06647_dig_segmented.png,8,1,35
04_26_31_06648_dig_simple.png,4,26,31
08_27_44_06649_dig_lcd.png,8,27,44
10_23_40_06650_dig_simple.png,10,23,40
12_55_37_06651_dig_simple.png,12,55,37
10_59_06_06652_dig_lcd.png,10,59,6
00_04_20_06653_dig_simple.png,0,4,20
21_18_02_06654_dig_segmented.png,21,18,2
17_40_28_06655_dig_segmented.png,17,40,28
19_26_00_06656_dig_simple.png,19,26,0
02_52_52_06657_dig_lcd.png,2,52,52
21_37_43_06658_dig_simple.png,21,37,43
14_47_02_06659_dig_segmented.png,14,47,2
00_51_44_06660_dig_simple.png,0,51,44
11_19_24_06661_dig_simple.png,11,19,24
17_34_15_06662_dig_lcd.png,17,34,15
08_40_04_06663_dig_simple.png,8,40,4
22_51_43_06664_dig_segmented.png,22,51,43
10_23_40_06665_dig_simple.png,10,23,40
09_09_06_06666_dig_segmented.png,9,9,6
21_23_29_06667_dig_simple.png,21,23,29
09_42_38_06668_dig_simple.png,9,42,38
20_45_06_06669_dig_simple.png,20,45,6
18_25_47_06670_dig_segmented.png,18,25,47
10_15_33_06671_dig_segmented.png,10,15,33
02_57_38_06672_dig_simple.png,2,57,38
15_58_20_06673_dig_segmented.png,15,58,20
20_06_41_06674_dig_simple.png,20,6,41
23_42_19_06675_dig_lcd.png,23,42,19
14_28_31_06676_dig_segmented.png,14,28,31
07_53_26_06677_dig_simple.png,7,53,26
00_04_22_06678_dig_segmented.png,0,4,22
14_32_15_06679_dig_simple.png,14,32,15
00_04_54_06680_dig_simple.png,0,4,54
21_47_17_06681_dig_simple.png,21,47,17
12_24_07_06682_dig_segmented.png,12,24,7
23_49_05_06683_dig_segmented.png,23,49,5
04_26_43_06684_dig_segmented.png,4,26,43
00_51_28_06685_dig_segmented.png,0,51,28
14_47_02_06686_dig_segmented.png,14,47,2
03_18_42_06687_dig_lcd.png,3,18,42
00_04_22_06688_dig_simple.png,0,4,22
03_48_59_06689_dig_lcd.png,3,48,59
14_04_48_06690_dig_simple.png,14,4,48
16_43_44_06691_dig_segmented.png,16,43,44
08_50_39_06692_dig_lcd.png,8,50,39
19_54_10_06693_dig_segmented.png,19,54,10
12_03_47_06694_dig_simple.png,12,3,47
22_12_38_06695_dig_lcd.png,22,12,38
00_16_19_06696_dig_segmented.png,0,16,19
02_56_16_06697_dig_segmented.png,2,56,16
11_25_51_06698_dig_segmented.png,11,25,51
00_31_55_06699_dig_lcd.png,0,31,55
15_18_44_06700_dig_simple.png,15,18,44
20_32_18_06701_dig_lcd.png,20,32,18
18_12_37_06702_dig_simple.png,18,12,37
23_29_19_06703_dig_simple.png,23,29,19
02_55_46_06704_dig_lcd.png,2,55,46
16_28_50_06705_dig_simple.png,16,28,50
06_55_06_06706_dig_segmented.png,6,55,6
07_56_53_06707_dig_lcd.png,7,56,53
14_28_31_06708_dig_lcd.png,14,28,31
00_46_56_06709_dig_segmented.png,0,46,56
17_51_55_06710_dig_segmented.png,17,51,55
21_37_43_06711_dig_segmented.png,21,37,43
17_40_28_06712_dig_simple.png,17,40,28
10_10_27_06713_dig_segmented.png,10,10,27
06_33_33_06714_dig_segmented.png,6,33,33
10_39_37_06715_dig_simple.png,10,39,37
21_15_10_06716_dig_lcd.png,21,15,10
17_22_45_06717_dig_simple.png,17,22,45
07_44_16_06718_dig_lcd.png,7,44,16
23_49_49_06719_dig_segmented.png,23,49,49
02_52_52_06720_dig_segmented.png,2,52,52
13_16_06_06721_dig_simple.png,13,16,6
20_19_30_06722_dig_lcd.png,20,19,30
13_12_20_06723_dig_simple.png,13,12,20
20_06_41_06724_dig_simple.png,20,6,41
15_18_44_06725_dig_segmented.png,15,18,44
04_04_05_06726_dig_segmented.png,4,4,5
03_12_53_06727_dig_simple.png,3,12,53
21_13_47_06728_dig_simple.png,21,13,47
13_16_06_06729_dig_lcd.png,13,16,6
06_38_49_06730_dig_lcd.png,6,38,49
07_01_36_06731_dig_segmented.png,7,1,36
11_14_45_06732_dig_lcd.png,11,14,45
03_06_14_06733_dig_lcd.png,3,6,14
09_40_41_06734_dig_simple.png,9,40,41
19_26_00_06735_dig_segmented.png,19,26,0
18_45_16_06736_dig_simple.png,18,45,16
18_08_34_06737_dig_lcd.png,18,8,34
15_03_16_06738_dig_segmented.png,15,3,16
05_39_33_06739_dig_simple.png,5,39,33
04_16_32_06740_dig_simple.png,4,16,32
13_59_19_06741_dig_segmented.png,13,59,19
06_16_08_06742_dig_lcd.png,6,16,8
23_44_31_06743_dig_simple.png,23,44,31
04_26_43_06744_dig_segmented.png,4,26,43
07_53_53_06745_dig_simple.png,7,53,53
17_34_15_06746_dig_segmented.png,17,34,15
13_38_53_06747_dig_simple.png,13,38,53
14_13_24_06748_dig_segmented.png,14,13,24
02_50_55_06749_dig_segmented.png,2,50,55
15_14_08_06750_dig_segmented.png,15,14,8
00_10_25_06751_dig_segmented.png,0,10,25
08_37_16_06752_dig_segmented.png,8,37,16
17_46_41_06753_dig_segmented.png,17,46,41
07_53_53_06754_dig_segmented.png,7,53,53
03_47_17_06755_dig_simple.png,3,47,17
13_52_55_06756_dig_lcd.png,13,52,55
00_32_38_06757_dig_lcd.png,0,32,38
